"Date","Price","Open","High","Low","Vol.","Change %"
"10/22/2021","65,217.0","65,217.0","65,913.0","63,478.0","1.25M","-0.79%"
"10/21/2021","65,739.0","61,739.0","65,826.0","61,304.0","1.46M","6.48%"
"10/20/2021","61,739.0","61,130.0","62,174.0","60,870.0","1.02M","-0.70%"
"10/19/2021","62,174.0","61,739.0","62,957.0","60,957.0","651.36K","-0.83%"
"10/18/2021","62,696.0","62,609.0","64,348.0","60,957.0","1.12M","1.12%"
"10/15/2021","62,000.0","58,000.0","62,000.0","57,826.0","2.04M","6.90%"
"10/14/2021","58,000.0","54,174.0","58,000.0","54,087.0","1.41M","5.87%"
"10/13/2021","54,783.0","54,957.0","54,957.0","54,261.0","370.53K","-0.32%"
"10/12/2021","54,957.0","55,130.0","55,391.0","54,348.0","362.71K","-0.78%"
"10/11/2021","55,391.0","55,043.0","55,652.0","54,783.0","328.21K","-0.16%"
"10/08/2021","55,478.0","55,217.0","55,652.0","55,043.0","426.19K","-0.31%"
"10/07/2021","55,652.0","55,391.0","55,913.0","55,043.0","419.64K","0.00%"
"10/06/2021","55,652.0","55,652.0","55,913.0","55,130.0","382.49K","-0.47%"
"10/05/2021","55,913.0","55,826.0","56,087.0","55,043.0","512.21K","0.00%"
"10/04/2021","55,913.0","56,174.0","56,174.0","54,783.0","354.89K","-0.46%"
"10/01/2021","56,174.0","56,087.0","56,348.0","55,130.0","518.42K","-0.31%"
"09/30/2021","56,348.0","56,348.0","57,304.0","55,217.0","625.83K","0.00%"
"09/29/2021","56,348.0","56,174.0","56,696.0","55,217.0","487.03K","-0.31%"
"09/28/2021","56,522.0","56,522.0","56,609.0","55,217.0","583.97K","-0.76%"
"09/27/2021","56,957.0","57,304.0","57,565.0","55,565.0","704.95K","-0.76%"
"09/24/2021","57,391.0","56,000.0","57,391.0","55,217.0","795.46K","1.54%"
"09/23/2021","56,522.0","56,522.0","56,957.0","55,478.0","682.41K","0.15%"
"09/22/2021","56,435.0","54,087.0","56,522.0","53,826.0","992.22K","3.02%"
"09/21/2021","54,783.0","55,478.0","55,652.0","54,000.0","408.02K","-1.25%"
"09/20/2021","55,478.0","56,870.0","56,870.0","55,391.0","441.26K","-3.33%"
"09/17/2021","57,391.0","56,522.0","57,391.0","55,217.0","1.05M","1.54%"
"09/16/2021","56,522.0","57,217.0","57,565.0","55,652.0","950.25K","-1.81%"
"09/15/2021","57,565.0","56,522.0","58,696.0","55,652.0","1.37M","0.30%"
"09/14/2021","57,391.0","57,478.0","59,130.0","56,522.0","752.22K","-0.75%"
"09/13/2021","57,826.0","57,304.0","59,130.0","57,043.0","1.08M","1.37%"
"09/10/2021","57,043.0","54,783.0","58,261.0","52,609.0","1.15M","4.13%"
"09/09/2021","54,783.0","56,522.0","58,087.0","54,783.0","875.50K","-3.08%"
"09/08/2021","56,522.0","57,565.0","59,304.0","56,522.0","959.56K","-5.66%"
"09/07/2021","59,913.0","60,261.0","60,783.0","58,261.0","781.31K","-1.57%"
"09/06/2021","60,870.0","61,652.0","62,087.0","59,478.0","679.42K","-1.41%"
"09/01/2021","61,739.0","60,870.0","61,739.0","59,739.0","1.21M","0.71%"
"08/31/2021","61,304.0","62,174.0","62,609.0","60,783.0","919.08K","-1.40%"
"08/30/2021","62,174.0","62,870.0","63,217.0","60,870.0","1.22M","-0.69%"
"08/27/2021","62,609.0","61,826.0","63,478.0","61,652.0","1.26M","-0.83%"
"08/26/2021","63,130.0","63,217.0","63,391.0","61,652.0","1.25M","0.14%"
"08/25/2021","63,043.0","62,609.0","63,652.0","61,739.0","584.78K","0.00%"
"08/24/2021","63,043.0","64,870.0","66,522.0","62,522.0","354.78K","-3.33%"
"08/23/2021","65,217.0","65,217.0","66,522.0","63,391.0","449.31K","-3.23%"
"08/20/2021","67,391.0","66,609.0","67,739.0","63,652.0","688.97K","1.31%"
"08/19/2021","66,522.0","66,522.0","67,826.0","65,130.0","638.37K","0.26%"
"08/18/2021","66,348.0","66,957.0","68,522.0","65,130.0","674.59K","-2.18%"
"08/17/2021","67,826.0","70,870.0","71,304.0","66,957.0","772.80K","-4.88%"
"08/16/2021","71,304.0","71,478.0","73,043.0","69,391.0","643.89K","-2.38%"
"08/13/2021","73,043.0","73,391.0","75,217.0","71,304.0","499.33K","0.00%"
"08/12/2021","73,043.0","71,304.0","74,348.0","70,435.0","876.88K","3.57%"
